+8.75000E-1	-4.08272E-4
+2.62500E+0	-4.16781E-4
+4.37500E+0	-3.50652E-4
+6.12500E+0	-3.51375E-4
+7.87500E+0	-3.97810E-4
+9.62500E+0	-3.85442E-4
+1.13750E+1	-3.59765E-4
+1.31250E+1	-3.95091E-4
+1.48750E+1	-2.99861E-4
+1.66250E+1	-2.30180E-4
+1.83750E+1	-2.11780E-4
+2.01250E+1	-3.47952E-4
+2.18750E+1	-3.38935E-4
+2.36250E+1	-3.25337E-4
+2.53750E+1	-3.65407E-4
+2.71250E+1	-2.68370E-4
+2.88750E+1	-1.77190E-4
+3.06250E+1	-2.47944E-4
+3.23750E+1	-3.12883E-4
+3.41250E+1	-2.84945E-4
+3.58750E+1	-3.06933E-4
+3.76250E+1	-3.39851E-4
+3.93750E+1	-2.99311E-4
+4.11250E+1	-3.01147E-4
+4.28750E+1	-2.91503E-4
+4.46250E+1	-2.89895E-4
+4.63750E+1	-2.82084E-4
+4.81250E+1	-2.94111E-4
+4.98750E+1	-1.33986E-4
+5.16250E+1	-4.95521E-5
+5.33750E+1	-7.04647E-5
+5.51250E+1	-1.92492E-4
+5.68750E+1	-1.92251E-4
+5.86250E+1	-2.82759E-4
+6.03750E+1	+8.10087E-6
+6.21250E+1	+1.10956E-3
+6.38750E+1	+1.92604E-3
+6.56250E+1	+1.39075E-3
+6.73750E+1	+1.16498E-4
+6.91250E+1	+2.81602E-5
+7.08750E+1	-1.10436E-4
+7.26250E+1	+1.86867E-3
+7.43750E+1	+5.88033E-3
+7.61250E+1	+5.74864E-3
+7.78750E+1	+1.88361E-3
+7.96250E+1	+3.83865E-4
+8.13750E+1	+2.28271E-4
+8.31250E+1	+1.50834E-3
+8.48750E+1	+8.78610E-3
+8.66250E+1	+1.37650E-2
+8.83750E+1	+6.83453E-3
+9.01250E+1	+8.55349E-4
+9.18750E+1	+7.06459E-4
+9.36250E+1	+3.32020E-4
+9.53750E+1	+4.60226E-3
+9.71250E+1	+1.60460E-2
+9.88750E+1	+1.63007E-2
+1.00625E+2	+4.29048E-3
+1.02375E+2	+3.35111E-4
+1.04125E+2	+6.25567E-4
+1.05875E+2	+1.77576E-3
+1.07625E+2	+1.27898E-2
+1.09375E+2	+1.97724E-2
+1.11125E+2	+1.16157E-2
+1.12875E+2	+9.47930E-4
+1.14625E+2	+4.62080E-4
+1.16375E+2	+2.05299E-4
+1.18125E+2	+5.15910E-3
+1.19875E+2	+1.29359E-2
+1.21625E+2	+1.02317E-2
+1.23375E+2	+1.75858E-3
+1.25125E+2	-2.15146E-4
+1.26875E+2	-2.17180E-4
+1.28625E+2	+2.97252E-4
+1.30375E+2	+4.50507E-3
+1.32125E+2	+6.03017E-3
+1.33875E+2	+2.40631E-3
+1.35625E+2	-1.60695E-4
+1.37375E+2	-3.82438E-4
+1.39125E+2	-3.90998E-4
+1.40875E+2	+4.56843E-4
+1.42625E+2	+1.03549E-3
+1.44375E+2	+4.51848E-4
+1.46125E+2	-2.90165E-4
+1.47875E+2	-4.82098E-4
+1.49625E+2	-5.16562E-4
+1.51375E+2	-4.85210E-4
+1.53125E+2	-4.04529E-4
+1.54875E+2	-3.66854E-4
+1.56625E+2	-5.78199E-4
+1.58375E+2	-5.11255E-4
+1.60125E+2	-4.83352E-4
+1.61875E+2	-4.95310E-4
+1.63625E+2	-2.56450E-4
+1.65375E+2	-4.58567E-5
+1.67125E+2	-2.18000E-4
+1.68875E+2	-4.21576E-4
+1.70625E+2	-4.82870E-4
+1.72375E+2	-5.38339E-4
+1.74125E+2	-7.20077E-5
