+0.00000E+0	+0.00000E+0	-1.38884E-3	-6.94419E-8
+1.47000E-2	+1.40930E-2	+9.51230E-2	+1.45631E-3
+2.95000E-2	+2.82790E-2	+1.41357E-1	+3.45556E-3
+4.42000E-2	+4.23635E-2	+1.64093E-1	+5.84355E-3
+5.90000E-2	+5.65354E-2	+1.73324E-1	+8.41459E-3
+7.37000E-2	+7.06002E-2	+1.64093E-1	+1.10400E-2
+8.85000E-2	+8.47465E-2	+1.70044E-1	+1.36676E-2
+1.03200E-1	+9.87804E-2	+1.79809E-1	+1.63693E-2
+1.18000E-1	+1.12890E-1	+1.91253E-1	+1.89502E-2
+1.32700E-1	+1.26882E-1	+1.84234E-1	+2.15315E-2
+1.47500E-1	+1.40943E-1	+1.74011E-1	+2.41133E-2
+1.62200E-1	+1.54881E-1	+1.54022E-1	+2.66443E-2
+1.76900E-1	+1.68789E-1	+1.43341E-1	+2.90462E-2
+1.91700E-1	+1.82757E-1	+1.30523E-1	+3.13277E-2
+2.06400E-1	+1.96595E-1	+1.49597E-1	+3.35906E-2
+2.21200E-1	+2.10487E-1	+1.65619E-1	+3.57775E-2
+2.35900E-1	+2.24243E-1	+1.57989E-1	+3.79776E-2
+2.50700E-1	+2.38048E-1	+1.40518E-1	+4.00823E-2
+2.65400E-1	+2.51712E-1	+1.06567E-1	+4.20672E-2
+2.80200E-1	+2.65419E-1	+1.03515E-1	+4.39340E-2
+2.94900E-1	+2.78980E-1	+1.03821E-1	+4.57126E-2
+3.09700E-1	+2.92577E-1	+1.34643E-1	+4.74958E-2
+3.24400E-1	+3.06025E-1	+1.42578E-1	+4.91985E-2
+3.39100E-1	+3.19411E-1	+1.29379E-1	+5.08659E-2
+3.53900E-1	+3.32825E-1	+9.97006E-2	+5.24360E-2
+3.68600E-1	+3.46081E-1	+8.15427E-2	+5.39663E-2
+3.83400E-1	+3.59358E-1	+7.94064E-2	+5.54215E-2
+3.98100E-1	+3.72474E-1	+8.08560E-2	+5.68535E-2
+4.12900E-1	+3.85605E-1	+9.25290E-2	+5.82444E-2
+4.27600E-1	+3.98569E-1	+8.73410E-2	+5.95495E-2
+4.42400E-1	+4.11542E-1	+9.51230E-2	+6.08049E-2
+4.57100E-1	+4.24346E-1	+8.59677E-2	+6.19922E-2
+4.71900E-1	+4.37151E-1	+8.11612E-2	+6.31384E-2
+4.86600E-1	+4.49783E-1	+7.87961E-2	+6.42110E-2
+5.01400E-1	+4.62410E-1	+6.21640E-2	+6.52630E-2
+5.16100E-1	+4.74860E-1	+6.88779E-2	+6.62321E-2
