+0.00000E+0	+0.00000E+0	-6.43374E-3	-3.21687E-7
+1.47000E-2	+1.40930E-2	+1.63473E-1	+2.75729E-3
+2.95000E-2	+2.82790E-2	+3.08355E-1	+6.57935E-3
+4.42000E-2	+4.23635E-2	+4.16692E-1	+1.09957E-2
+5.90000E-2	+5.65354E-2	+3.22088E-1	+1.58332E-2
+7.37000E-2	+7.06002E-2	+2.70513E-1	+2.09989E-2
+8.85000E-2	+8.47465E-2	+3.27734E-1	+2.55537E-2
+1.03200E-1	+9.87804E-2	+3.05608E-1	+2.98820E-2
+1.18000E-1	+1.12890E-1	+2.59222E-1	+3.37786E-2
+1.32700E-1	+1.26882E-1	+2.26339E-1	+3.74771E-2
+1.47500E-1	+1.40943E-1	+2.19091E-1	+4.09957E-2
+1.62200E-1	+1.54881E-1	+1.96813E-1	+4.42298E-2
+1.76900E-1	+1.68789E-1	+1.86590E-1	+4.71073E-2
+1.91700E-1	+1.82757E-1	+1.63091E-1	+4.97144E-2
+2.06400E-1	+1.96595E-1	+1.65075E-1	+5.21663E-2
+2.21200E-1	+2.10487E-1	+1.72094E-1	+5.44368E-2
+2.35900E-1	+2.24243E-1	+1.54394E-1	+5.66626E-2
+2.50700E-1	+2.38048E-1	+1.27386E-1	+5.87041E-2
+2.65400E-1	+2.51712E-1	+9.00781E-2	+6.05613E-2
+2.80200E-1	+2.65419E-1	+9.61053E-2	+6.22325E-2
+2.94900E-1	+2.78980E-1	+1.11364E-1	+6.38150E-2
+3.09700E-1	+2.92577E-1	+1.24639E-1	+6.53781E-2
+3.24400E-1	+3.06025E-1	+1.02514E-1	+6.67825E-2
+3.39100E-1	+3.19411E-1	+7.68030E-2	+6.80570E-2
+3.53900E-1	+3.32825E-1	+8.58819E-2	+6.92691E-2
+3.68600E-1	+3.46081E-1	+7.04706E-2	+7.04784E-2
+3.83400E-1	+3.59358E-1	+5.97894E-2	+7.15683E-2
+3.98100E-1	+3.72474E-1	+6.94024E-2	+7.26340E-2
+4.12900E-1	+3.85605E-1	+6.26123E-2	+7.36474E-2
