+3.00000E+6	+1.48639E-1
+3.10000E+6	+1.57004E-1
+3.20000E+6	+1.63857E-1
+3.30000E+6	+1.72519E-1
+3.40000E+6	+1.81373E-1
+3.50000E+6	+1.90332E-1
+3.60000E+6	+2.00069E-1
+3.70000E+6	+2.11046E-1
+3.80000E+6	+2.21408E-1
+3.90000E+6	+2.34293E-1
+4.00000E+6	+2.46842E-1
+4.10000E+6	+2.60127E-1
+4.20000E+6	+2.76764E-1
+4.30000E+6	+2.92942E-1
+4.40000E+6	+3.11826E-1
+4.50000E+6	+3.31174E-1
+4.60000E+6	+3.53922E-1
+4.70000E+6	+3.78200E-1
+4.80000E+6	+4.05767E-1
+4.90000E+6	+4.36677E-1
+5.00000E+6	+4.73053E-1
+5.10000E+6	+5.13041E-1
+5.20000E+6	+5.60033E-1
+5.30000E+6	+6.16099E-1
+5.40000E+6	+6.82356E-1
+5.50000E+6	+7.60411E-1
+5.60000E+6	+8.57645E-1
+5.70000E+6	+9.79472E-1
+5.80000E+6	+1.12452E+0
+5.90000E+6	+1.30631E+0
+6.00000E+6	+1.50453E+0
+6.10000E+6	+1.69384E+0
+6.20000E+6	+1.81739E+0
+6.30000E+6	+1.79306E+0
+6.40000E+6	+1.64899E+0
+6.50000E+6	+1.44730E+0
+6.60000E+6	+1.24884E+0
+6.70000E+6	+1.08195E+0
+6.80000E+6	+9.48346E-1
+6.90000E+6	+8.35543E-1
+7.00000E+6	+7.45394E-1
+7.10000E+6	+6.70077E-1
+7.20000E+6	+6.06362E-1
+7.30000E+6	+5.51695E-1
+7.40000E+6	+5.08402E-1
+7.50000E+6	+4.68778E-1
+7.60000E+6	+4.35349E-1
+7.70000E+6	+4.03978E-1
+7.80000E+6	+3.77944E-1
+7.90000E+6	+3.54385E-1
+8.00000E+6	+3.32091E-1
+8.10000E+6	+3.12559E-1
+8.20000E+6	+2.95499E-1
+8.30000E+6	+2.79111E-1
+8.40000E+6	+2.65188E-1
+8.50000E+6	+2.48980E-1
+8.60000E+6	+2.36605E-1
+8.70000E+6	+2.25028E-1
+8.80000E+6	+2.13488E-1
+8.90000E+6	+2.03316E-1
+9.00000E+6	+1.92923E-1
+9.10000E+6	+1.84576E-1
+9.20000E+6	+1.76010E-1
+9.30000E+6	+1.67950E-1
+9.40000E+6	+1.60019E-1
+9.50000E+6	+1.52870E-1
+9.60000E+6	+1.45648E-1
+9.70000E+6	+1.38565E-1
+9.80000E+6	+1.31548E-1
+9.90000E+6	+1.25995E-1
+1.00000E+7	+1.17960E-1
+1.01000E+7	+1.11362E-1
+1.02000E+7	+1.05886E-1
+1.03000E+7	+1.02018E-1
+1.04000E+7	+9.57606E-2
+1.05000E+7	+9.13725E-2
+1.06000E+7	+8.65151E-2
+1.07000E+7	+8.20655E-2
+1.08000E+7	+7.60363E-2
+1.09000E+7	+7.36262E-2
+1.10000E+7	+6.86848E-2
+1.11000E+7	+6.33264E-2
+1.12000E+7	+5.89360E-2
+1.13000E+7	+5.47940E-2
+1.14000E+7	+5.06302E-2
+1.15000E+7	+4.58718E-2
+1.16000E+7	+4.24587E-2
+1.17000E+7	+3.82957E-2
+1.18000E+7	+3.47485E-2
+1.19000E+7	+3.07332E-2
+1.20000E+7	+2.57355E-2
+1.21000E+7	+2.26762E-2
+1.22000E+7	+2.02599E-2
+1.23000E+7	+1.33450E-2
+1.24000E+7	+1.08815E-2
+1.25000E+7	+1.14357E-2
+1.26000E+7	+1.45133E-2
+1.27000E+7	+1.11809E-2
+1.28000E+7	+1.01370E-2
+1.29000E+7	+4.31215E-3
+1.30000E+7	+1.59413E-2
+1.31000E+7	+1.81193E-2
+1.32000E+7	+2.22465E-2
+1.33000E+7	+2.54335E-2
+1.34000E+7	+2.95615E-2
+1.35000E+7	+3.39779E-2
+1.36000E+7	+3.80317E-2
+1.37000E+7	+4.17881E-2
+1.38000E+7	+4.46267E-2
+1.39000E+7	+4.96574E-2
+1.40000E+7	+5.39835E-2
+1.41000E+7	+5.85821E-2
+1.42000E+7	+6.28747E-2
+1.43000E+7	+6.84182E-2
+1.44000E+7	+7.15551E-2
+1.45000E+7	+7.70573E-2
+1.46000E+7	+8.13778E-2
+1.47000E+7	+8.65679E-2
+1.48000E+7	+9.15860E-2
+1.49000E+7	+9.71815E-2
+1.50000E+7	+1.01905E-1
+1.51000E+7	+1.08429E-1
+1.52000E+7	+1.14253E-1
+1.53000E+7	+1.19793E-1
+1.54000E+7	+1.28521E-1
+1.55000E+7	+1.35225E-1
+1.56000E+7	+1.41800E-1
+1.57000E+7	+1.50146E-1
+1.58000E+7	+1.57565E-1
+1.59000E+7	+1.64714E-1
+1.60000E+7	+1.73539E-1
+1.61000E+7	+1.82051E-1
+1.62000E+7	+1.91888E-1
+1.63000E+7	+2.02308E-1
+1.64000E+7	+2.13218E-1
+1.65000E+7	+2.23440E-1
+1.66000E+7	+2.35610E-1
+1.67000E+7	+2.49405E-1
+1.68000E+7	+2.63903E-1
+1.69000E+7	+2.78561E-1
+1.70000E+7	+2.93927E-1
+1.71000E+7	+3.12539E-1
+1.72000E+7	+3.31595E-1
+1.73000E+7	+3.52785E-1
+1.74000E+7	+3.77368E-1
+1.75000E+7	+4.03001E-1
+1.76000E+7	+4.32932E-1
+1.77000E+7	+4.67495E-1
+1.78000E+7	+5.03048E-1
+1.79000E+7	+5.43271E-1
+1.80000E+7	+5.92066E-1
+1.81000E+7	+6.47418E-1
+1.82000E+7	+7.10506E-1
+1.83000E+7	+7.83623E-1
+1.84000E+7	+8.66715E-1
